  206.00, 0.00
  286.00, 0.01
  289.00, 0.00
  306.00, 0.00
  346.00, 0.00
  426.00, 0.00
  446.00, 0.00
  466.00, 0.00
  476.00, 0.00
  516.00, 0.00
  546.00, 0.00
  566.00, 0.00
  586.00, 0.00
  646.00, 0.02
  649.00, 0.00
  669.00, 0.00
  686.00, 0.00
  689.00, 0.00
  706.00, 0.00
  726.00, 0.00
  729.00, 0.00
  736.00, 0.00
  746.00, 0.00
  766.00, 0.00
  769.00, 0.00
  786.00, 0.00
  806.00, 0.00
  826.00, 0.00
  829.00, 0.00
  836.00, 0.00
  839.00, 0.00
  846.00, 0.00
  849.00, 0.00
  866.00, 0.00
  869.00, 0.00
  886.00, 0.00
  889.00, 0.00
  896.00, 0.00
  899.00, 0.00
  906.00, 0.00
  909.00, 0.00
  916.00, 0.00
  926.00, 0.01
  929.00, 0.00
  946.00, 0.01
  949.00, 0.00
  956.00, 0.00
  959.00, 0.00
  966.00, 0.00
  969.00, 0.00
  976.00, 0.00
  979.00, 0.00
  986.00, 0.00
  989.00, 0.00
  999.00, 0.00
 1006.00, 0.00
 1009.00, 0.00
 1016.00, 0.00
 1019.00, 0.00
 1026.00, 0.00
 1029.00, 0.00
 1046.00, 0.00
 1049.00, 0.00
 1056.00, 0.00
 1059.00, 0.00
 1066.00, 0.00
 1069.00, 0.00
 1076.00, 0.00
 1079.00, 0.00
 1086.00, 0.01
 1089.00, 0.00
 1096.00, 0.00
 1106.00, 0.00
 1109.00, 0.00
 1126.00, 0.01
 1129.00, 0.00
 1136.00, 0.00
 1139.00, 0.00
 1146.00, 0.10
 1149.00, 0.00
 1156.00, 0.00
 1159.00, 0.00
 1166.00, 0.00
 1186.00, 0.00
 1189.00, 0.00
 1196.00, 0.00
 1199.00, 0.00
 1206.00, 0.00
 1209.00, 0.00
 1216.00, 0.00
 1219.00, 0.00
 1226.00, 0.00
 1229.00, 0.00
 1246.00, 0.00
 1249.00, 0.00
 1256.00, 0.00
 1259.00, 0.00
 1266.00, 0.00
 1269.00, 0.00
 1276.00, 0.00
 1279.00, 0.00
 1286.00, 0.00
 1289.00, 0.00
 1306.00, 0.00
 1309.00, 0.00
 1316.00, 0.00
 1319.00, 0.00
 1326.00, 0.01
 1329.00, 0.00
 1336.00, 0.00
 1339.00, 0.00
 1346.00, 0.00
 1349.00, 0.00
 1366.00, 0.00
 1369.00, 0.00
 1376.00, 0.00
 1379.00, 0.00
 1386.00, 0.00
 1389.00, 0.00
 1406.00, 0.00
 1409.00, 0.00
 1426.00, 0.31
 1429.00, 0.00
 1436.00, 0.00
 1439.00, 0.00
 1446.00, 0.00
 1456.00, 0.00
 1459.00, 0.00
 1466.00, 0.00
 1469.00, 0.00
 1486.00, 0.00
 1489.00, 0.00
 1496.00, 0.00
 1499.00, 0.00
 1506.00, 0.00
 1509.00, 0.00
 1516.00, 0.00
 1519.00, 0.00
 1526.00, 0.00
 1529.00, 0.00
 1536.00, 0.00
 1546.00, 0.00
 1549.00, 0.00
 1556.00, 0.00
 1559.00, 0.00
 1566.00, 0.00
 1569.00, 0.00
 1586.00, 0.00
 1589.00, 0.00
 1606.00, 0.00
 1609.00, 0.00
 1616.00, 0.00
 1619.00, 0.00
 1626.00, 0.00
 1629.00, 0.00
 1636.00, 0.00
